TaxID;output/DNA_220623_24hmix_cer_BIOMcombi_S21_kaiju.out
2013679;12
2013680;1
2013681;3
2013682;8
2013683;4
2013685;2
2013686;3
2013687;7
2013688;6
2013689;60
2013690;11
2013691;3
2013692;1
2013693;7
2013694;24
2013696;44
2013697;6
2013698;1
2013699;2
2013701;1
2013705;1
2013708;4
2013709;2
2013710;1
2013711;1
2013712;1
2013714;4
2013716;13
2013719;2
2013722;2
2013723;1
2013724;6
2013725;1
2013726;2
2013727;33
2013728;16
2013731;7
2013732;1
2013733;49
2013734;6
2013735;8
2013736;4
2013737;3
2013739;14
2013741;2
2013745;7
2013746;1
2013747;34
2013748;3
2013749;2
2013751;1
2013752;64
2013754;3
2013756;21
2013758;10
2013759;3
2013761;12
2013763;5
2013769;9
2013770;1
2013772;4
2013773;81
2013775;3
2013776;9
2013777;29
2013778;81
2013779;1
2013780;4
2013781;8
2013783;3
2013784;5
2013785;246
2013786;1
2013787;12
2013788;7
2013789;2
2013790;13
2013791;2
2013792;1
2013793;1
2013797;2
2013798;1
2013799;1
2013805;2
2013808;6
2013809;1
2013811;5
2013812;2
2013815;1
2013817;2
2013818;7
2013819;2
2013820;5
2013823;2
2013825;2
2013827;1
2013829;9
2013830;2
2013831;30
2013832;10
2013834;5
2013835;4
2013836;1
2013837;56
2013838;2
2013840;5
2013842;86
2013843;1
2013844;3
2013846;1
2013848;1
2013850;1
2013852;1
2013854;6
2013855;1
2013866;4
2014005;1
2014065;2
2014074;4
2014077;1
2014245;1
2014246;1
2014248;3
2014250;1
2014262;13
2014266;4
2014270;1
2014273;3
2014277;1
2014282;1
2014289;5
2014291;7
2014292;2
2014293;1
2014295;2
2014296;7
2014308;1
2014311;6
2014321;3
2014327;3
2014328;2
2014331;1
2014332;1
2014534;1
2014541;1
2014617;4
2014781;28
2014782;17
2014784;333
2014804;1
2014805;5
2014871;6
2014873;2
2014874;10
2014876;2
2014877;84
2014887;3
2014920;1
2015076;3
2015203;1
2015316;7
2015344;1
2015345;2
2015348;9
2015359;1
2015555;6
2015557;4
2015558;6
2015560;3
2015564;2
2015565;1
2015569;1
2015570;3
2015574;3
2015575;3
2015576;1
2015581;1
2015582;4
2015799;1291
2015814;20
2015824;1
2015839;1
2015855;1
2015901;11
2015903;2
2015905;8
2015906;57
2016050;2
2016052;1
2016198;1
2016461;9
2016505;2
2016530;2
2016596;3
2017080;2
2017081;3
2017133;2
2017145;5
2017146;1
2017148;3
2017150;2
2017151;1
2017152;10
2017157;4
2017161;1
2017162;1
2017170;2
2017171;3
2017173;2
2017174;6
2017176;1
2017178;4
2017179;2
2017180;1
2017181;2
2017182;1
2017184;1
2017185;1
2017187;7
2017190;4
2017192;1
2017193;3
2017194;2
2017195;2
2017196;4
2017197;1
2017198;6
2017202;3
2017203;3
2017204;3
2017205;1
2017206;1
2017207;1
2017208;4
2017209;1
2017210;1
2017212;1
2017213;1
2017483;1
2018037;1
2018041;2
2018564;8
2018667;5
2018668;17
2018669;11
2019431;17
2019525;30
2019672;6
2020311;2
2020324;2
2020412;2
2020506;1
2020713;1
2020715;1
2020716;2
2020948;2
2020949;25
2020964;1
2020965;1
2021234;4
2021312;2
2021314;2
2021368;39
2021369;5
2021370;22
2021379;9
2021391;134
2021690;30
2021695;26
2021738;25
2021971;9
2022482;5
2022500;2
2022507;3
2022519;1
2022527;10
2022547;3
2022548;1
2022552;1
2022662;5
2022747;1
2022749;15
2022802;55
2022803;13
2022859;1
2023067;24
2023140;7
2023144;1
2023146;3
2023153;18
2023177;4
2023178;12
2023183;1
2023186;3
2023189;1
2023203;2
2023230;14
2023261;2
2023265;21
2023338;2
2023717;4
2023772;224
2023959;34
2023996;1
2023998;23
2024205;4
2024208;1
2024216;2
2024218;3
2024219;2
2024221;2
2024222;8
2024223;185
2024224;97
2024226;2
2024227;4
2024250;1
2024264;72
2024295;28
2024297;1
2024305;2
2024311;1
2024312;1
2024340;1
2024349;10
2024350;2
2024351;6
2024406;7
2024408;1
2024526;75
2024555;8
2024607;6
2024610;1
2024616;2
2024826;36
2024830;4
2024840;30
2024843;2
2024845;4
2024849;34
2024853;1
2024889;15
2024894;1
2024896;94
2024899;1
2024965;1
2024979;4
2025014;3
2025039;6
2025310;13
2025311;3
2025312;2
2025587;2
2025605;3
2025659;13
2025810;14
2025818;1
2025884;3
2025907;5
2025950;1
2026080;4
2026081;8
2026083;4
2026084;2
2026089;1
2026102;5
2026113;1
2026114;1
2026172;1
2026186;109
2026187;25
2026190;2
2026191;1
2026199;8
2026239;5
2026304;1
2026338;1
2026339;1
2026353;1
2026604;3
2026654;1
2026714;389
2026715;18
2026716;30
2026720;941
2026721;1
2026722;46
2026724;743
2026725;1
2026728;65
2026729;115
2026730;2
2026733;6
2026734;545
2026735;1044
2026736;1
2026739;129
2026740;4
2026742;27
2026746;34
2026747;126
2026748;5
2026749;25
2026754;27
2026757;3
2026760;46
2026761;24
2026763;22
2026764;23
2026767;2
2026768;31
2026770;22
2026771;1
2026773;7
2026774;9
2026775;2
2026776;4
2026777;11
2026778;8
2026779;140
2026780;189
2026781;26
2026782;2
2026785;7
2026786;23
2026787;5
2026788;152
2026790;10
2026792;12
2026795;6
2026796;38
2026798;2
2026799;138
2026800;110
2026801;18
2026803;129
2026804;40
2026807;11
2026808;1
2026809;411
2026887;81
2026943;5
2026947;16
2026949;7
2027263;1
2027272;1
2027290;4
2027405;2
2027407;29
2027456;1
2027857;10
2027858;2
2027860;3
2027899;4
2027905;4584
2027917;11
2027922;1
2028210;1
2028343;1
2028345;1
2028570;1
2028574;5
2028575;17
2028576;10
2029103;1
2029117;11
2029166;2
2029399;3
2029403;3
2029406;1
2029409;1
2029411;5
2029657;27
2029658;9
2029659;6
2029661;3
2029662;1
2029663;7
2029664;1
2029665;2
2029666;12
2029668;1
2029669;1
2029670;3
2029672;2
2029673;3
2029674;2
2029676;3
2029754;1
2029855;144
2029858;1
2029865;8
2029980;4
2029983;5
2029986;4
2030009;2
2030127;151
2030799;3
2030800;10
2030806;79
2030807;4
2030808;110
2030809;7
2030810;25
2030811;17
2030812;23
2030813;7
2030815;1
2030816;32
2030823;152
2030824;4
2030825;7
2030827;705
2030829;3
2030880;25
2030882;8
2030924;2
2030927;195
2032565;1
2032574;1
2032575;1
2032580;6
2032582;2
2032625;5
2032626;1
2032628;2
2033014;7
2033133;1
2033405;31
2033406;25
2033480;1
2033481;3
2033483;1
2033488;3
2033489;3
2033491;1
2033494;4
2033511;34
2033588;74
2033654;1
2033718;2
2034272;2
2034345;1
2034511;9
2035198;7
2035199;3
2035200;1
2035201;31
2035202;10
2035203;54
2035205;41
2035207;1
2035209;5
2035210;2
2035212;6
2035213;9
2035214;4
2035410;2
2035416;2
2035423;1
2035425;2
2035450;1
2035455;2
2035535;1
2035712;1
2035772;61
2035811;2
2035813;5
2036016;21
2036055;1
2036206;31
2036207;2
2036701;1
2038277;1
2038396;1
2038776;3
2039166;49
2039283;1
2039284;1
2039287;1
2039631;3
2039639;3
2039722;1
2039808;3
2040290;2
2040291;5
2040292;38
2040293;3
2040295;49
2040573;4
2040625;83
2040639;1
2040648;1
2040649;7
2041023;4
2041044;15
2041147;1
2041204;1
2041209;6
2041210;96
2041339;1
2041342;9
2041350;48
2041351;6
2041354;39
2041382;1
2041490;50
2041492;30
2041553;5
2041645;3
2041759;7
2041760;2
2041840;7
2041841;9
2041842;5
2042038;2
2042042;3
2042057;2
2042251;2944
2042309;2
2042310;1
2042961;2
2043164;4
2043165;2
2043166;1
2043167;1
2043168;1
2043169;73
2044259;5
2044275;1
2044504;58
2044505;3
2044506;3
2044507;14
2044508;1
2044509;82
2044511;7
2044561;31
2044573;12
2044587;14
2044591;33
2044595;28
2044597;5
2044603;14
2044604;5
2044610;3
2044729;17
2044852;1
2044855;2
2044858;1
2044859;1
2044872;1
2044878;2
2044884;1
2044885;1
2044917;1
2044936;230
2044937;4
2044938;20
2044939;197
2044940;27
2044941;20
2044942;2
2044944;144
2045012;4
2045015;40
2045202;1
2045208;12
2045210;1
2045214;1
2045217;64
2045301;4
2045451;2
2047764;11
2047765;13
2047766;1
2047869;1
2047873;6
2047875;2
2047876;71
2047937;3
2047966;3
2047982;10
2048004;1
2048061;4
2048247;5
2048260;5
2048263;5
2048283;3
2048287;2
2048547;3
2048670;6
2048897;1
2048976;6
2048977;2
2048978;1
2048979;3
2048980;53
2049039;93
2049043;48
2049044;24
2049045;6
2049046;14
2049047;43
2049049;1
2049305;116
2049306;5
2049428;42
2049433;45
2049589;4
2050964;18
2050967;2
2050976;1
2050979;3
2051955;14
2051956;594
2051959;1
2052048;2
2052139;269
2052143;46
2052147;3
2052148;37
2052149;17
2052151;1
2052152;151
2052159;3
2052160;9
2052162;8
2052164;15
2052166;110
2052170;3
2052176;1
2052179;9
2052180;18
2052181;2
2052182;6
2052184;2
2052186;1
2052315;1
2052317;1
2052660;1
2052742;14
2052743;1
2052831;3
2052832;2
2052892;8
2052935;9
2052937;4
2052941;3
2052942;3
2052943;8
2052956;1
2053005;1
2053013;1
2053014;10
2053044;13
2053078;7
2053187;1
2053287;32
2053289;21
2053290;5
2053303;31
2053305;5
2053306;5
2053307;55
2053308;5
2053465;4
2053489;43
2053491;764
2053492;5
2053493;2
2053509;10
2053516;18
2053526;2
2053527;23
2053538;95
2053541;25
2053542;1
2053554;16
2053568;6
2053569;6
2053570;16
2053582;17
2053587;46
2053591;1
2053594;20
2053603;3
2053607;7
2053613;10
2053618;4
2053619;1
2053622;17
2053625;1
2053634;4
2053684;2
2053685;1
2053688;4
2053689;3
2053690;7
2053698;63
2053701;11
2053702;16
2053716;6
2053723;1
2053728;4
2053833;4
2053903;1
2053930;1
2054166;5
2054168;16
2054177;13
2054178;1
2054227;9
2054272;4
2054280;2
2054282;1
2054913;60
2054928;3
2055238;119
2055836;2
2055894;1
2055939;1
2055946;2
2055947;1
2056127;18
2056226;1
2056231;1
2056283;1
2056311;2
2056316;4
2056317;8
2056433;7
2056630;65
2056631;15
2056687;1
2056695;10
2056696;10
2056810;3
2056841;5
2056851;4
2056855;115
2056863;7
2056864;3
2056865;4
2056868;1
2057004;2
2057025;1
2057180;8
2057791;2
2057793;1
2057799;1
2057800;4
2057808;4
2058089;1
2058137;1
2058152;7
2058159;1
2058174;1
2058289;1
2058291;4
2058294;68
2058311;1
2058314;4
2058318;2
2058319;12
2058320;1
2058322;11
2058323;1
2058326;23
2058346;2
2058625;12
2058894;7
2058897;2
2058949;2
2059302;4
2059672;1
2059724;5
2059725;1
2059726;3
2059850;7
2059856;120
2059867;13
2059879;3
2060066;10
2060067;2
2060068;1
2060094;1
2060128;1
2060323;1
2060325;3
2060418;3
2060419;2
2060473;1
2060722;1
2060726;1
2060921;18
2060922;1
2060938;1
2060946;1
2060947;2
2064768;1
2064846;5
2065189;2
2065191;5
2065202;1
2065203;4
2065204;48
2065382;2
2066021;15
2066022;1
2066034;5
2066049;2
2066052;29
2066133;4
2066479;1
2066516;2
2066958;1
2067065;1
2067395;2
2067452;1
2067454;1
2067550;26
2067553;11
2067667;3
2067669;1
2067959;1
2067960;5
2068654;2
2068655;9
2068657;2
2069301;4
2069309;2
2069310;1
2069353;3
2069367;4
2069432;13
2069438;10
2069609;5
2070027;54
2070057;1
2070180;1
2070199;29
2070227;14
2070366;2
2070368;4
2070510;4
2070536;4
2070670;13
2070672;36
2070717;13
2070718;1
2070720;10
2070722;3
2070724;75
2070725;3
2070726;4
2070727;14
2070757;11
2070758;2
2070760;8
2070761;3
2071607;1
2071627;1
2071682;1
2071710;1
2072416;2
2072417;1
2072420;1
2072421;14
2072505;1
2072642;1
2072797;4
2072846;4
2073117;30
2075555;1
2075565;3
2077091;7
2077093;1
2077097;1
2077140;1
2077277;42
2077317;4
2078573;5
2078660;4
2079002;15
2079003;5
2079004;3
2079007;13
2079199;2
2079200;1
2079262;4
2079288;20
2079289;16
2079347;4
2079417;2
2079426;5
2079427;6
2079429;9
2079432;8
2079433;9
2079434;4
2079448;1
2079460;2
2079482;5
2079485;1
2079529;1
2079531;16
2079532;3
2079535;1
2079543;15
2079596;38
2080302;23
2080303;21
2080416;5
2080449;1
2080451;1
2080452;2
2080494;3
2080558;3
2080583;1
2080584;3
2080658;9
2080740;14
2080742;1
2080749;2
2080758;32
2080765;33
2080766;1
2081032;5
2081043;1
2081491;1
2081523;1
2081524;7
2081603;1
2081631;51
2081904;11
2081964;7
2081965;22
2081970;1
2082193;3
2082386;1
2082387;1
2082394;1
2082395;16
2082723;3
2082724;1
2082725;7
2082949;2
2083053;2
2083153;6
2083276;3
2083279;5
2086263;2
2086273;3
2086471;1
2086571;4
2086574;22
2086575;209
2086583;4
2086584;2
2093353;16
2093361;1
2093366;5
2093367;4
2093368;12
2093369;2
2093370;1
2093372;2
2093373;32
2093374;1
2093742;15
2093792;506
2093793;16
2093818;9
2093828;3
2093830;1
2093857;16
2093896;1
2094020;44
2094023;3
2094025;1
2094028;3
2094121;6
2094150;25
2094193;2
2094194;3
2094242;2
2094562;3
2099336;1
2099338;5
2099356;1
2099400;14
2099625;1
2099640;1
2099649;4
2099652;6
2099670;1360
2099675;68
2099786;3
2099788;1
2099789;3
2099795;9
2099850;27
2100421;28244
2100725;8
2100740;2
2100817;3
2100821;4
2100822;9
2107708;2
2107999;1
2108114;6
2108116;125
2108360;1
2108365;4
2108399;1
2108445;2
2108467;6
2108523;11
2108528;1
2108543;7
2109328;1
2109558;10
2109587;1
2109645;1
2109909;2
2109910;5
2109911;4
2109913;7
2109914;4
2109915;1
2109933;2
2115847;142
2115848;2
2115968;26
2115978;5
2116516;49
2116543;1
2116655;1
2116657;1
2116700;5
2116706;11
2126319;42
2126321;1
2126332;3
2126335;3
2126337;1
2126338;9
2126340;1
2126341;1
2126342;9
2126343;3
2126350;3
2126352;5
2126721;30
2126741;5
2126819;2
2126983;13
2126984;2
2126985;2
2126993;8
2133752;9
2133753;1
2133759;4
2133760;1
2133766;5
2133767;13
2133943;26
2133944;11
2133948;4
2133949;1
2133950;1
2133953;2
2135462;1
2135588;2
2135614;6
2135619;1
2135623;12
2135626;1
2135627;3
2135631;1
2135632;3
2135633;7
2135638;53
2135646;1
2135647;6
2135667;1
2135694;14
2135751;1
2135754;2
2135756;1
2135759;3
2136175;1
2136177;1
2136182;161
2136183;27
2136797;4
2137351;3
2137478;4
2137479;1
2137745;15
2137853;1
2137877;1
2137878;7
2137880;12
2138083;4
2138101;1
2138162;2
2138164;12
2138210;20
2138297;6
2138298;620
2138299;553
2138300;2
2138576;1
2144174;10
2144175;8
2144177;1
2144178;1
2152891;1
2153295;2
2153354;1
2153357;3
2153358;4
2153359;7
2153360;3
2153361;6
2153362;4
2153364;5
2153365;16
2161677;1
2161814;3
2161815;2
2161816;1
2161817;3
2161820;21
2161821;2
2161865;6
2161872;3
2162713;6
2162846;26
2162893;11
2163009;33
2163011;12
2163172;5
2163629;30
2163633;2
2163634;6
2163635;9
2163644;6
2163881;17
2163899;126
2163963;123
2163965;19
2163976;24
2163978;5
2163979;4
2163982;3
2163984;2
2164099;6
2164130;17
2164131;5
2164132;26
2169401;1
2169409;7
2169410;1
2169413;3
2169414;3
2169526;3
2169529;69
2169530;76
2169532;35
2169536;65
2169613;1
2169621;23
2169622;8
2169624;33
2169643;354
2169658;1
2169662;4
2169669;3
2169687;1
2169868;27
2169883;3
2169963;85
2169978;5
2170413;78411
2170551;4
2170705;2
2170729;1
2170730;11
2170731;1
2170732;13
2171384;4
2171494;1
2171554;4
2171629;1
2171721;25
2171749;14
2171751;21
2171986;5
2171989;2
2171992;2
2171997;9
2172019;5
2172093;11
2172098;1
2172099;2
2172103;6
2172549;3
2172550;27
2172824;6
2173106;2
2173174;3
2173175;7
2173829;29
2173853;8
2174228;1
2174844;1
2175004;5
2175006;1
2175091;4
2175228;6
2175229;3
2175601;15
2175602;29
2175606;3
2175644;21
2175649;1
2175687;2
2175867;1
2178928;262
2178929;2
2182327;9
2182341;2
2182344;1
2182345;5
2182346;5
2182351;60
2182352;219
2182359;49
2182361;92
2182385;4
2182407;1
2182425;11
2182426;3
2182432;7
2182433;1
2182793;50
2183896;4
2183900;1
2183901;2
2183902;1
2183905;1
2183908;4
2183911;1
2183992;1
2184005;1
2184006;1
2184029;2
2184082;3
2184265;2
2184310;6
2184344;1
2184347;1
2184519;5
2184549;1
2184550;1
2184566;2
2184569;28
2184573;1
2184574;1
2184575;16
2184581;1
2184695;16
2184697;4
2184715;31
2184719;1
2184757;1
2185103;2
2185143;9
2200760;5
2200906;1
2200908;1
2200953;1
2201155;4
2201156;6
2201181;1
2201189;1
2201250;1
2201271;16
2201272;7
2201324;4
2201383;1
2201417;8
2201421;1
2201424;15
2201428;2
2201430;2
2201899;1
2202000;2
2202135;158
2202141;11
2202143;1
2202144;5728
2202148;1
2202149;1
2202151;13
2202153;10
2202197;5
2202201;2
2202203;13
2202249;4
2202251;1
2202254;3
2202339;15
2202418;2
2202559;6142
2202563;281
2202564;36266
2202565;207
2202567;29481
2202568;4216
2202644;11843
2202649;1
2202721;1
2202732;3
2202734;5
2202823;3
2202825;1
2202829;1
2202894;1
2202954;10
2203206;1
2203419;1
2203716;2
2203724;1
2203782;2
2204145;1
2204151;1
2204302;3
2211106;1
2211133;55
2211139;2
2211140;1
2211142;1
2211183;1
2211374;13
2211392;5
2211445;3
2211448;9
2211638;1
2212402;46
2212468;1
2212469;8
2212470;4
2212474;1
2212480;6
2212563;64
2212651;2
2212991;3
2213010;3
2213015;7
2213016;29
2213058;1
2213193;1
2213194;1
2213202;1
2213226;26
2217670;1
2217818;2
2217876;1
2218524;10
2218525;9
2218606;3
2218612;12
2218621;1
2218628;7
2219043;10
2219045;1
2219058;7
2219059;1
2219103;287
2219133;1
2219134;2
2219161;11
2219214;15
2219224;1
2219225;11
2219695;1
2219697;1
2219999;2
2220000;1
2220073;19
2220095;1
2230867;2
2230876;5
2230877;3
2231053;5
2231112;40
2231116;45
2231345;1
2231346;1
2231351;5
2231643;14
2231647;1
2233533;5
2233534;6
2233542;2
2233614;100
2233777;5
2233782;2
2233851;14
2233853;4
2233868;5
2233873;18
2233992;1
2233993;1
2233998;1
2234025;1
2234036;14
2234047;1
2234081;1
2234082;2
2234084;1
2234086;16
2234087;9
2234092;36
2234093;2
2234106;67
2234116;19
2234130;6
2234132;2
2234133;1
2248750;1
2248759;10
2248761;1
2248762;2
2249302;2
2249314;4
2249426;1
2249427;1
2249428;6
2249467;12
2249762;1
2249811;2
2249812;1
2250085;2
2250119;9
2250122;2
2250254;19
2250255;76
2250256;1
2250258;21
2250272;4
2250276;2
2250277;129
2250290;1
2250311;1
2250313;13
2250314;38
2250336;5
2250370;2
2250415;1
2250530;2
2250575;1
2250708;1
2250709;1
2250710;4
2259034;1
2259172;1
2259330;2
2259340;2
2259592;4
2259595;2
2259618;3
2259619;1
2259620;2
2259657;1
2259672;3
2259673;1
2259674;12
2259884;1
2267235;96
2267236;2
2267246;4
2267262;4
2267264;135
2267275;2
2267560;1
2267607;61
2267608;3
2267611;2
2267653;4
2267655;21
2267699;2
2267833;3
2268024;1
2268026;8
2268027;5
2268028;1
2268124;1
2268189;1
2268192;44
2268194;3
2268202;18
2268204;29
2268578;11
2268587;254
2268588;7
2268614;2
2268757;3
2268989;13
2269046;1
2269061;2
2269368;3
2269369;1
2269370;3
2269374;4
2269504;1
2282142;11
2282149;15
2282154;17
2282170;3
2282196;3
2282206;1
2282216;7
2282305;3
2282306;2
2282308;3
2282309;2
2282319;5
2282321;2
2282399;1
2282400;2
2282407;7
2282409;17
2282420;57
2282475;3
2282523;4
2282630;1
2282643;2
2282649;1
2282741;2
2282777;1
2282904;2
2282912;7
2282989;3
2283011;38
2283015;127
2283017;1
2283019;4
2283021;1
2283023;2
2283029;8
2283030;2
2283031;29
2283094;1
2283141;2
2283143;1
2283160;2
2283190;1
2283194;2
2283196;4
2283252;1
2283267;13
2283269;1
2283270;2
2283271;5
2283282;2
2283286;46
2283291;18
2283317;2
2283318;16
2283483;1
2283626;1
2283627;1
2283636;4
2283638;1
2290915;14
2290923;6
2290931;1
2290935;1
2291023;2
2291597;2
2291710;1
2291814;7
2291815;3
2291990;10
2291996;5
2291997;1
2292002;4
2292003;2
2292004;2
2292006;69
2292007;1
2292015;1
2292040;17
2292041;1
2292046;11
2292047;2
2292052;16
2292053;55
2292054;18
2292069;4
2292072;1
2292074;1
2292075;17
2292082;6
2292179;6
2292181;1
2292182;1
2292190;3
2292191;2
2292192;7
2292202;12
2292205;1
2292206;19
2292234;1
2292235;31
2292241;11
2292242;1
2292243;2
2292244;5
2292248;1
2292251;1
2292252;2
2292255;2
2292257;7
2292262;1
2292264;1
2292271;5
2292272;2
2292273;2
2292274;4
2292277;31
2292280;3
2292281;1
2292285;15
2292287;2
2292288;2
2292294;4
2292297;8
2292299;4
2292303;2
2292304;1
2292305;2
2292306;8
2292308;15
2292310;3
2292311;2
2292351;1
2292352;6
2292353;10
2292357;1
2292358;19
2292363;2
2292364;2
2292366;1
2292367;1
2292372;5
2292374;1
2292376;1
2292378;1
2292448;18
2292704;1
2292705;11
2292706;21
2292766;7
2292880;6
2292883;5
2292885;3
2292888;2
2292889;33
2292890;3
2292892;25
2292894;10
2292896;3
2292898;1
2292900;6
2292906;4
2292908;2
2292910;1
2292912;5
2292914;2
2292921;5
2292923;1
2292928;3
2292931;1
2292942;3
2292947;10
2292952;2
2292955;3
2292959;5
2292961;1
2292962;5
2292979;1
2292990;10
2293004;45
2293007;1
2293009;4
2293011;6
2293012;17
2293016;4
2293018;3
2293021;95
2293022;3
2293024;5
2293028;2
2293029;7
2293031;1
2293041;9
2293049;4
2293054;4
2293062;14
2293066;2
2293071;1
2293076;1
2293081;1
2293083;5
2293086;2
2293087;3
2293092;1
2293100;1
2293105;1
2293107;1
2293109;1
2293112;87
2293113;27
2293114;2
2293115;1
2293117;2
2293122;2
2293124;3
2293125;8
2293128;1
2293129;1
2293130;1
2293132;1
2293136;1
2293138;4
2293144;3
2293146;9
2293147;1
2293149;8
2293156;10
2293161;1
2293167;2
2293174;2
2293175;1
2293180;10
2293182;33
2293186;35
2293192;21
2293195;1
2293202;10
2293203;2
2293208;29
2293209;1
2293212;5
2293214;1
2293215;2
2293216;1
2293217;1
2293220;6
2293221;17
2293226;4
2293242;2
2293243;3
2293244;2
2293247;1
2293248;1
2293249;10
2293253;2
2293254;1
2293286;1
2293317;5
2293322;2
2293560;2
2293567;1
2293719;1
2293728;3
2293832;1
2293834;105
2293835;2
2293836;5
2293856;3
2293858;1
2294115;1
2294116;3
2294119;3
2301235;1
2301527;39
2301536;3
2301546;1
2301561;2
2301574;55
2301621;1
2301642;1
2301649;3
2301662;4
2301664;3
2301685;4
2301690;2
2301731;583
2302364;1
2302915;3
2302925;9
2302930;52
2302931;20
2302932;129
2302933;41
2302934;75
2302935;14
2302936;105
2302937;10
2302938;64
2302939;391
2302940;4
2302943;1
2302947;3
2302951;3
2302956;2
2302957;18
2302959;4
2302960;7
2302962;6
2302969;1
2302976;4
2302989;2
2303152;1
2303178;20
2303328;3
2303330;3
2303331;5
2303332;6
2303333;11
2303421;1
2303749;1
2303987;1
2303992;5
2304002;15
2304063;1
2304196;4
2304567;26
2304568;32
2304569;3
2304575;3
2304576;3
2304577;46
2304600;1
2304602;1
2304675;3
2305183;1
2305225;1
2305227;4
2305228;14
2305242;1
2305243;1
2305245;6
2305248;212
2305252;3
2305464;1
2305467;2
2305485;1
2305508;1
2305895;12
2305899;18
2305909;2
2305987;2
2306021;1
2306023;3
2306299;2
2306574;2
2306972;1
2306974;1
2306975;45
2306993;5
2306995;3
2307003;7
2307010;34
2307015;1
2315167;3
2315193;8
2315194;12
2315200;2
2315202;13
2315206;14
2315210;2
2315217;24
2315236;3
2315333;2
2315424;1
2315465;34
2315468;4
2315469;1
2315475;23
2315482;1
2315483;1
2315484;2
2315485;2
2315527;1
2315547;15
2315597;1
2315608;15
2315610;1
2315627;2
2315695;1
2315702;1
2315703;41
2315841;5
2315859;1
2315861;15
2315862;1
2316014;1
2316020;1
2316079;1
2316085;1
2316108;4
2316383;6
2316528;2
2316726;1
2316727;2
2316729;3
2316730;1
2316732;1
2316733;2
2316734;1
2319844;26
2320081;10
2320082;2
2320083;50
2320088;100
2320099;4
2320100;9
2320101;7
2320102;1
2320103;9
2320107;5
2320109;9
2320110;5
2320112;2
