TaxID;output/DNA_220719_20-22mix_cer_BIOMcombi_S31_kaiju.out
1852902;1
1852906;6
1852907;3
1852909;1
1852910;3
1852913;1
1852914;1
1852916;2
1852918;12
1852920;37
1852921;6
1852922;2
1852923;2
1852925;1
1852926;1
1852929;3
1852931;2
1852934;5
1852935;12
1852938;7
1852939;697
1852940;4
1852941;2
1852942;5
1852943;1
1853216;1
1853230;2
1853231;15
1853232;3
1853276;4
1853278;1
1854498;4
1855291;1
1855297;1
1855300;3
1855304;1
1855305;5
1855317;19
1855323;5
1855325;5
1855338;2
1855340;1
1855343;2
1855374;7
1855375;18
1855383;1
1855384;1
1855396;4
1855398;3
1855400;2
1855519;1
1855729;1
1855730;1
1855823;4
1856120;3
1856277;23
1856278;11
1856322;5
1856638;7
1856685;6
1856846;1
1856865;2
1857215;5
1857218;1
1857568;630
1857572;1
1857647;1
1857844;5
1857845;33
1857889;2
1857891;5
1859130;2
1859131;5
1859133;1
1859289;5
1859290;1
1859473;3
1859475;1
1859492;8
1860084;3
1860085;1
1860086;5
1860094;1
1860095;1
1860101;24
1860102;1
1860156;1
1861639;1
1862133;4
1862319;1
1862326;1
1862386;25
1862567;3
1863010;1
1864608;1
1864622;1
1864822;1
1864824;2
1864939;1
1864947;2
1866922;1
1866924;23
1866925;1
1866927;12
1866932;3
1866933;7
1866934;8
1866935;47
1866937;4
1867800;17
1867952;2
1868214;1
1868281;22
1868282;2
1868286;1
1868324;1
1868597;1
1868660;29
1868666;28
1868680;7
1868686;12
1868734;2
1868793;10
1868846;2
1868852;1
1868861;6
1869212;87
1869214;6
1869227;89
1869229;5
1869230;1
1869297;1
1869305;2
1869306;1
1869308;16
1869312;3
1870884;76
1870904;2
1870984;4
1870988;7
1870990;4
1870991;4
1870993;1
1870997;3
1871005;10
1871006;6
1871011;2
1871013;3
1871014;1
1871019;1
1871020;5
1871023;1
1871024;2
1871025;1
1871029;3
1871030;1
1871037;19
1871043;1
1871047;749
1871049;1
1871052;1
1871053;1
1871066;62
1871070;7
1871071;11
1871076;4
1871086;1
1871111;25
1871314;1
1871323;1
1871330;9
1871336;28
1871716;1
1872437;1
1872444;1
1872455;31
1872471;5
1872493;2
1872531;1
1872578;2
1872629;51
1872723;4
1873176;1
1873897;1
1873904;1
1873905;3
1874539;2
1874540;7
1874584;2
1874593;1
1874630;1
1874688;1
1874706;1
1878942;2
1879010;151
1879049;12
1879050;20
1880590;1
1880899;1
1880991;2
1881030;2
1881040;1
1881046;1
1881053;3
1881055;5
1881060;5
1881103;1
1881104;2
1881200;2
1881201;7
1881202;2
1881212;4
1881223;6
1881227;6
1881233;1
1881234;3
1881236;7
1881238;1
1881241;1
1881255;1
1881261;2
1881263;1
1881265;2
1881274;3
1881277;2
1881283;1
1881285;20
1881301;1
1881308;7
1881310;4
1881324;1
1881340;6
1881342;1
1881344;1
1881350;1
1881383;4
1881384;3
1881390;13
1881392;1
1881402;1
1881406;3
1881410;1
1881411;8
1881421;11
1881424;7
1881434;6
1881449;43
1881454;1
1882483;1
1882735;5
1882742;1
1882748;23
1882750;3
1882751;1
1882753;8
1882761;1
1882831;1
1882918;3
1883156;1
1883366;1
1883368;17
1883370;1
1883377;1
1883379;14
1883426;3
1883446;3
1884367;1
1884369;1
1884375;2
1884377;1
1884385;4
1884432;1
1884634;6
1884656;1
1884793;1
1884905;1
1884907;5
1884913;6
1884914;3
1884915;3
1884916;21
1885916;2
1885917;35
1886027;2
1886636;2
1886787;4
1887650;2
1888891;4
1888893;1
1888997;3
1889241;1
1889774;5
1889775;25
1889777;1
1889784;1
1889883;1
1890302;21
1890364;2
1890450;1
1891097;1
1891207;1
1891224;8
1891238;18
1891241;17
1891289;2
1891703;1
1891762;1
1892252;1
1892259;2
1892263;2
1892568;7
1894989;1
1895602;1
1895606;2
1895608;1
1895613;1
1895618;1
1895689;2
1895690;1
1895692;6
1895694;10
1895703;1
1895718;70
1895719;2
1895720;7
1895721;80
1895726;1
1895728;14
1895730;1
1895733;1
1895743;1
1895745;9
1895746;9
1895747;1
1895753;4
1895763;1
1895783;2
1895807;2
1895825;1
1895827;15
1895828;1
1895829;8
1895837;1
1895854;2
1895861;2
1895899;32
1895901;5
1895905;4
1895907;59
1895921;13
1895922;136
1895923;3
1895924;1
1895925;6
1895926;2
1895927;6
1896168;7
1896170;1
1896196;1
1896203;3
1896204;5
1896206;2
1896210;3
1896215;1
1896216;4
1896224;2
1896965;2
1896966;1
1896972;4
1896974;3
1896975;1
1896977;7
1896978;3
1896979;6
1896982;3
1896986;5
1896989;4
1896992;1
1896997;2
1896998;3
1897004;2
1897005;1
1897008;7
1897009;1
1897014;4
1897019;5
1897026;4
1897027;1
1897035;3
1897036;7
1897037;3
1897038;2
1897039;4
1897042;6
1897043;2
1897044;5
1897045;2
1897046;2
1897048;2
1897049;5
1897050;2
1897437;4
1897443;3
1897486;1
1897495;1
1897539;2
1897630;3
1897633;1
1898103;54
1898104;1117
1898105;3
1898111;8
1898112;13
1898176;1
1898203;145
1898204;4
1898206;2
1898207;104
1898209;3
1898548;1
1898651;3
1898978;59
1899015;1
1899016;4
1899563;9
1903181;1
1903259;1
1903261;1
1903263;1
1903409;2
1903410;1
1903411;4
1903412;1
1903414;6
1903434;1
1903686;1
1903720;5
1904377;1
1904441;7
1904463;116
1904827;2
1905276;3
1905359;4
1905697;1
1905730;2
1905758;4
1905759;1
1906119;4
1906332;1
1906334;2
1906605;1
1906665;25
1906666;57
1906667;4
1906740;1
1906741;1
1906745;1
1907397;1
1907416;2
1907725;2
1907784;1
1907940;17
1907941;6
1908198;26
1908224;1
1908237;1
1908241;1
1908257;4
1908263;2
1908264;1
1908389;1
1908540;2
1908690;9
1909291;1
1909293;1
1909294;21
1909422;15
1909699;5
1909700;2
1910928;91
1910950;2
1910951;40
1910952;10
1910969;3
1910991;2
1910992;1
1910993;2
1911520;1
1911536;1
1911548;1
1911553;1
1911570;10
1911586;2
1911587;1
1911683;1
1911928;1
1911929;13
1912143;8
1912246;2
1912319;1
1912597;11
1912760;1
1912855;3
1912856;3
1912871;5
1912876;86
1912877;36
1912879;40
1912891;2
1912897;2
1912932;1
1913040;19
1913046;25
1913083;2
1913109;2
1913111;3
1913113;1
1913460;2
1913571;2
1913591;1
1913650;2
1913651;10
1913653;5
1913654;9
1913667;1
1913988;68
1913989;601
1914165;2
1914248;1
1914338;2
1914415;1
1914471;8
1914525;2
1914756;1
1914850;2
1914851;5
1914852;32
1914866;2
1914931;2
1915205;5
1915206;2
1915309;1
1915313;2
1915405;1
1916082;3
1916214;1
1916216;7
1916223;2
1916224;2
1916229;3
1916231;38
1916293;3
1916319;8
1916320;7
1916322;3
1917163;1
1917180;4
1917182;4
1917218;1
1917219;7
1917232;1
1917441;27
1917474;1
1917524;27
1917697;97
1917822;1
1917830;3
1917863;4
1917865;12
1917867;5
1917868;10
1917870;2
1917873;38
1917878;2
1917883;2
1917887;6
1917889;3
1917990;1
1918010;1
1918017;5
1918385;1
1918522;13
1918524;1
1918525;5
1918536;2
1918721;25
1918725;3
1918949;1
1919059;1
1919098;1
1919113;1
1919118;1
1919144;1
1919202;1
1919277;2
1920034;1
1920113;9
1920190;1
1920245;1
1920419;3
1920420;2
1920422;2
1920423;1
1920750;2
1920753;17
1920757;9
1920762;2
1920765;1
1920774;12
1920864;1
1921016;1
1921086;1
1921117;2
1921122;31
1921138;2
1921407;11
1921408;1
1921510;19
1921544;23
1921546;1
1921553;1
1921704;3
1922337;1
1923889;10
1923890;6
1924110;10
1924550;8
1924944;5
1925021;2
1925548;2
1925591;3
1925762;1
1925779;5
1926283;1
1926307;11
1926477;1
1926479;1
1926491;1
1926495;2
1926587;1
1926599;2
1926606;1
1926612;6
1926625;2
1926868;1
1926872;4
1926873;1
1926885;2
1927127;8
1928617;1
1928657;1
1929267;1
1929290;1
1929291;3
1930071;20
1930593;1
1930849;3
1931276;1
1931407;2
1932111;1
1932362;2
1932662;1
1932667;1
1932669;3
1932693;1
1932699;2
1932704;47
1932778;3
1932883;3
1932896;2
1933062;1
1933063;1
1933113;1
1933219;6
1933278;137
1933279;133
1933280;1
1933281;7
1933773;1
1933774;6
1933778;1
1933868;7
1933880;6
1933910;1
1933926;3
1933927;2
1933929;1
1934247;6
1934248;1
1934400;1
1935204;3
1935424;63
1936017;1
1936021;1
1936081;2
1936169;4
1936207;1
1936242;1
1936988;2
1936991;6
1938374;4
1938441;1
1938604;3
1938605;2
1938610;6
1938618;1
1938756;2
1938796;5
1938801;1
1938806;1
1938808;2
1938817;1
1938860;1
1938870;1
1938954;1
1940408;8
1940525;7
1940570;127
1940610;2
1940615;4
1940821;2
1941235;13
1943571;8
1943580;1
1944636;11
1944642;1
1944646;4
1945512;1
1945520;1
1945631;2
1945634;8
1945657;2
1945662;1
1945864;1
1945871;3
1945880;11
1945891;3
1945892;1
1948890;3
1949218;1
1951140;3
1953771;2
1954172;1
1954207;8
1954237;1
1954248;55
1954253;4
1955060;23
1955235;1
1955560;20
1955787;1
1955812;5
1956165;24
1958780;2
1958892;1
1958916;9
1958921;9
1958956;1
1960083;1
1960084;1
1960125;1
1960247;10
1960589;1
1960825;10
1960826;5
1961100;1
1961105;23
1961109;2
1961112;1
1961642;1
1962179;1
1962232;1
1962700;1
1962856;2
1963024;1
1963025;1
1963268;2
1963835;1
1963862;10
1964208;1
1964358;3
1964360;1
1964365;1
1964372;2
1964382;2
1964565;1
1965019;4
1965230;1
1965231;11
1965318;1
1965321;1
1965332;3
1965363;1
1965372;5
1965380;1
1965385;1
1965472;1
1965482;8
1965485;96
1965486;1
1965493;6
1965538;1
1965542;2
1965545;4
1965547;1
1965549;1
1965557;8
1965558;1
1965564;6
1965570;5
1965573;2
1965575;1
1965580;16
1965582;2
1965583;11
1965587;8
1965588;3
1965589;5
1965591;26
1965603;9
1965604;3
1965618;11
1965619;3
1965623;3
1965628;6
1965632;5
1965634;3
1965639;1
1965645;1
1965646;7
1965647;23
1965654;2
1965660;6
1965661;3
1965662;3
1965664;1
1965665;1
1965666;2
1966466;2
1967501;1
1968276;18
1968541;1
1968546;3
1968598;2
1968823;4
1969376;2
1969380;1
1969726;91
1969813;3
1969834;1
1969835;2
1970093;1
1970195;1
1970249;1
1970308;2
1970316;77
1970323;3
1970326;1
1970330;1
1970374;4
1970423;3
1970424;5
1970425;1
1970427;25
1970429;2
1970454;2
1970477;1
1970478;1
1970479;3
1970480;2
1970481;3
1970494;1
1970495;1
1970497;1
1970498;1
1970502;2
1970504;1
1970506;1
1970508;7
1970512;1
1970524;1
1970526;2
1970534;1
1970538;1
1970543;105
1970547;1
1970555;6
1970559;1
1970566;6
1970573;14
1970576;1
1970579;1
1970590;3
1970608;2
1970609;1
1970745;1
1970769;1
1970775;2
1970778;3
1970779;1
1970781;1
1970783;1
1970784;2
1970790;1
1970795;1
1970797;2
1970799;1
1970800;11
1971233;1
1971411;1
1971595;1
1971620;1
1971625;2
1971626;1
1971627;1
1971633;4
1971638;1
1971639;8
1971640;10
1971726;7
1972443;1
1972444;1
1972445;1
1972449;1
1972455;1
1972456;13
1972457;4
1972459;42
1973483;1
1973486;1
1973493;5
1973747;3
1973895;3
1973898;3
1973899;2
1973901;1
1973911;29
1973916;4
1973921;1
1973923;1
1973926;4
1973927;2
1973940;2
1973952;6
1973953;1
1973971;3
1973976;2
1973983;1
1973989;2
1973993;3
1973999;6
1974000;1
1974004;1
1974005;1
1974008;1
1974015;1
1974020;2
1974045;1
1974047;1
1974083;1
1974444;1
1974449;2
1974451;1
1974470;1
1974476;1
1974477;36
1974486;1
1974490;1
1974527;1
1974529;1
1974539;1
1974540;1
1974545;1
1974551;1
1974562;2
1974564;2
1974570;1
1974578;1
1974580;1
1974585;1
1974606;1
1974608;1
1974609;2
1974613;1
1974635;1
1974636;1
1974638;1
1974652;1
1974653;1
1974658;1
1974662;1
1974670;1
1974677;17
1974683;1
1974726;2
1974745;4
1974747;1
1974754;2
1974759;5
1974764;9
1974776;1
1974785;1
1974835;1
1974849;2
1974866;1
1974869;2
1974871;1
1974890;1
1975024;1
1975028;1
1975044;4
1975061;1
1975083;4
1975090;2
1975093;1
1975096;1
1975098;1
1975520;3
1975526;1
1975530;3
1975534;13
1975538;7
1977087;71
1977277;5
1977631;4
1977638;2
1977640;10
1977852;1
1977868;3
1977869;1
1977871;2
1977872;3
1977873;6
1977874;4
1977875;5
1977876;6
1977877;3
1977880;9
1977881;1
1977882;2
1977883;1
1977884;9
1977909;2
1977910;1
1978007;3101
1978123;1
1978231;41
1978237;55
1978337;11
1978412;3
1978525;1
1978759;1
1978922;12
1979185;1
1979269;4
1979344;1
1979369;2
1979545;1
1979848;4
1980139;2
1980922;5
1980924;1
1980928;6
1980929;2
1980936;3
1980937;65
1980938;1
1980948;1
1981510;1
1981982;2
1982088;6
1982095;32
1982103;4
1982152;5
1982223;1
1982236;1
1982239;31
1982244;5
1982319;1
1982322;1
1982324;1
1982333;4
1982355;10
1982367;6
1982371;1
1982554;1
1982557;5
1982573;8
1982576;39
1982578;5
1982583;1
1982588;5
1982590;3
1982594;40
1982595;1
1982626;5
1982628;1
1982756;1
1982969;3
1983105;2
1983459;2
1983525;8
1983556;1
1983783;43
1983784;1
1984776;6
1984798;1
1985170;2
1985173;10
1985174;4
1985181;5
1985285;28
1985292;3
1985293;5
1985301;1
1985303;9
1985304;1
1985306;4
1985307;3
1985328;63
1985673;1
1985711;121
1985713;10
1985720;3
1985874;1
1985880;1
1986030;3
1986031;34
1986032;12
1986146;3
1986240;1
1986252;1
1986259;1
1986267;1
1986595;2
1986605;1
1986606;3
1986608;30
1986610;11
1986612;1
1986613;19
1986617;2
1986620;1
1986630;6
1986631;1
1986633;2
1986634;1
1986638;78
1986639;7
1986644;1
1986645;27
1986646;1
1986647;2
1986650;17
1986651;4
1986654;1
1986658;6
1986659;11
1986661;8
1986662;2
1986665;2
1986666;1
1986667;54
1986668;4
1986670;5
1986671;1
1986676;2
1986681;2
1986684;1
1986696;3
1986697;46
1986700;4
1986707;1
1986711;1
1986720;1
1986721;9
1986722;1
1986723;6
1986724;7
1986725;21
1986728;7
1986732;4
1986741;2
1986757;2
1986762;19
1986766;3
1986768;7
1986771;25
1986776;1
1986779;3
1986782;2
1986784;1
1986788;5
1986789;5
1986791;2
1986792;1
1986797;3
1986799;2
1986800;3
1986801;2
1986804;3
1986805;5
1986808;9
1986811;15
1986813;1
1986816;2
1986818;3
1986826;17
1986829;13
1986830;53
1986833;1
1986835;2
1986838;4
1986841;1
1986842;9
1986844;6
1986845;1
1986846;3
1986849;8
1986852;3
1986854;1
1986857;1
1986859;11
1986861;1
1986863;12
1986865;2
1986866;4
1986867;9
1986868;1
1986869;9
1986871;2
1986874;1
1986876;1
1986877;93
1987356;1
1987386;5
1987501;7
1987502;1
1987503;1
1987723;1
1987921;1
2002838;2
2002841;107
2003327;1
2003589;1
2003592;24
2004485;17
2004487;1
2004595;2
2004646;77
2004648;20
2004650;2
2004706;2
2004710;80
2004995;2
2004996;1
2004998;3
2005002;2
2005048;3
2005457;1
2005459;2
2005462;1
2005473;37
2005519;5
2005520;1
2005703;1
2005712;1
2005714;3
2005725;1
2005730;3
2005741;2
2005884;3
2006115;10
2006130;3
2006564;3
2006668;23
2006671;7
2006684;24
2006847;12
2007306;2
2007307;1
2008320;1
2008672;11
2008794;1
2008795;3
2008905;1
2008983;1
2009073;1
2010329;26
2010828;13
2010949;1
2010998;1
2011014;1
2011094;4
2011099;30
2012488;1
2012493;1
2012495;1
2012504;1
2012509;1
2012519;152
2012532;4
2012679;7
2013066;1
2013073;1
2013082;1
2013084;1
2013094;1
2013098;4
2013102;1
2013650;1
2013668;1
2013677;80
2013678;7
2013679;4
2013681;4
2013682;1
2013683;2
2013685;8
2013687;6
2013689;20
2013690;7
2013692;1
2013693;1
2013694;7
2013696;9
2013697;7
2013699;4
2013701;1
2013707;1
2013708;3
2013709;2
2013714;3
2013716;4
2013719;1
2013724;2
2013727;14
2013728;2
2013731;3
2013733;7
2013735;1
2013737;1
2013739;2
2013745;1
2013747;5
2013748;1
2013750;1
2013752;69
2013756;1
2013761;2
2013763;1
2013769;3
2013771;1
2013773;15
2013776;3
2013777;7
2013778;21
2013779;1
2013781;5
2013783;1
2013785;87
2013786;2
2013787;2
2013788;4
2013790;3
2013797;1
2013804;1
2013807;3
2013808;6
2013809;4
2013813;1
2013815;3
2013817;3
2013820;1
2013829;1
2013832;1
2013837;16
2013842;10
2013845;4
2013848;1
2013849;1
2013851;1
2013852;1
2014065;1
2014074;1
2014075;1
2014077;2
2014266;1
2014273;1
2014282;1
2014289;2
2014293;2
2014295;6
2014310;1
2014311;3
2014531;1
2014541;2
2014617;1
2014781;4
2014782;3
2014784;224
2014804;1
2014805;1
2014871;12
2014874;1
2014877;28
2015076;2
2015316;4
2015345;1
2015348;3
2015359;1
2015555;1
2015557;3
2015561;1
2015564;1
2015569;1
2015570;1
2015574;15
2015581;2
2015582;1
2015799;190
2015806;1
2015814;2
2015871;1
2015901;10
2015905;10
2015906;58
2016050;1
2016461;2
2016530;2
2016596;1
2017080;8
2017081;7
2017133;1
2017145;3
2017148;1
2017152;3
2017170;1
2017174;1
2017175;2
2017180;1
2017195;1
2017204;3
2017206;1
2017210;1
2017681;1
2018564;3
2018667;5
2018668;7
2018669;4
2019431;3
2019525;2
2020716;1
2020948;1
2020949;10
2021234;1
2021312;1
2021368;40
2021369;2
2021370;24
2021391;28
2021690;34
2021695;8
2021738;34
2021971;6
2022527;10
2022552;1
2022662;1
2022749;21
2022802;17
2022803;1
2023057;1
2023067;21
2023153;6
2023189;1
2023230;5
2023261;1
2023265;9
2023772;43
2023996;2
2023998;10
2024216;2
2024218;2
2024219;2
2024222;2
2024223;51
2024224;21
2024226;1
2024227;2
2024229;1
2024264;9
2024297;1
2024341;1
2024402;1
2024404;1
2024406;1
2024526;14
2024555;9
2024607;1
2024616;1
2024736;1
2024824;1
2024826;6
2024830;1
2024840;1
2024841;2
2024845;5
2024849;13
2024889;1
2024896;5
2024979;3
2025014;1
2025605;1
2025659;13
2025810;2
2025884;2
2025907;2
2026080;1
2026081;1
2026089;1
2026102;1
2026186;17
2026187;4
2026199;1
2026239;1
2026240;1
2026340;1
2026604;3
2026681;2
2026714;260
2026715;2
2026716;7
2026720;78
2026721;1
2026722;6
2026724;114
2026725;2
2026727;1
2026728;29
2026729;38
2026733;2
2026734;110
2026735;161
2026739;31
2026740;6
2026742;3
2026746;45
2026747;21
2026748;2
2026749;15
2026754;8
2026760;21
2026761;14
2026763;6
2026764;7
2026768;10
2026770;6
2026773;1
2026776;4
2026777;12
2026778;3
2026779;25
2026780;53
2026781;12
2026782;2
2026784;1
2026786;4
2026788;59
2026790;3
2026792;3
2026795;3
2026796;3
2026799;24
2026800;26
2026801;1
2026803;39
2026804;8
2026807;4
2026809;147
2026886;1
2026887;16
2026947;1
2027407;5
2027857;1
2027899;1
2027905;2
2027917;4
2028574;1
2028575;17
2028576;4
2029117;6
2029166;1
2029399;1
2029403;1
2029657;4
2029658;2
2029659;3
2029661;2
2029663;2
2029664;3
2029665;2
2029666;1
2029667;3
2029668;1
2029669;1
2029670;3
2029671;4
2029855;33
2029865;1
2029980;2
2029981;1
2030127;139
2030799;1
2030800;2
2030806;18
2030807;5
2030808;36
2030809;3
2030810;2
2030811;1
2030812;4
2030813;2
2030816;19
2030823;29
2030825;3
2030827;164
2030828;2
2030829;1
2030880;6
2030927;73
2032576;1
2032582;1
2032625;1
2033014;3
2033405;7
2033406;5
2033480;2
2033481;1
2033488;1
2033489;1
2033503;1
2033511;15
2034155;2
2035201;12
2035202;5
2035203;29
2035205;13
2035210;1
2035212;3
2035214;1
2035410;2
2035411;1
2035419;1
2035425;1
2035427;1
2035432;1
2035450;1
2035452;1
2035455;1
2035772;26
2036016;21
2036206;3
2036701;1
2038776;1
2039166;5
2039639;2
2039723;1
2040290;1
2040292;15
2040293;1
2040295;53
2040573;1
2040625;39
2040649;11
2041023;2
2041044;2
2041204;1
2041206;1
2041210;6
2041350;4
2041351;1
2041354;2
2041490;54
2041492;15
2041553;2
2041759;9
2041840;3
2041841;6
2041842;1
2042038;2
2042251;285
2042308;2
2042961;3
2043169;52
2044259;1
2044504;36
2044505;3
2044506;5
2044507;16
2044509;16
2044511;4
2044561;3
2044573;2
2044587;11
2044591;10
2044595;7
2044603;3
2044604;3
2044729;6
2044859;1
2044917;1
2044936;79
2044937;3
2044938;14
2044939;97
2044940;11
2044941;5
2044942;5
2044943;1
2044944;72
2045012;1
2045015;18
2045106;1
2045119;1
2045208;3
2045214;1
2045217;9
2045451;2
2047764;2
2047765;1
2047766;5
2047782;2
2047869;1
2047875;1
2047876;32
2047937;2
2047966;1
2047982;1
2048061;1
2048261;3
2048283;2
2048547;1
2048976;3
2049039;27
2049043;5
2049044;8
2049045;2
2049046;4
2049047;7
2049305;25
2049428;15
2049433;6
2050896;2
2050964;11
2050968;1
2050979;3
2051553;1
2051955;3
2051956;77
2052048;1
2052139;49
2052143;5
2052146;1
2052147;1
2052148;9
2052149;1
2052151;3
2052152;17
2052159;4
2052160;5
2052162;2
2052164;3
2052166;82
2052180;12
2052184;1
2052317;1
2052742;1
2052892;8
2052935;1
2052937;1
2053014;19
2053044;5
2053287;4
2053289;5
2053290;3
2053303;10
2053305;1
2053306;5
2053307;11
2053465;2
2053489;7
2053491;170
2053492;2
2053509;1
2053516;3
2053521;1
2053527;10
2053538;8
2053541;6
2053542;3
2053554;3
2053560;1
2053569;2
2053570;3
2053582;6
2053587;6
2053594;9
2053618;2
2053619;1
2053622;5
2053634;1
2053682;2
2053684;2
2053688;1
2053690;1
2053698;8
2053702;3
2053716;13
2053903;1
2054166;4
2054168;3
2054173;1
2054177;1
2054227;7
2054272;4
2054282;1
2054411;1
2054913;6
2055238;8
2055939;2
2056127;2
2056175;4
2056311;4
2056316;3
2056317;1
2056630;16
2056631;7
2056695;3
2056696;4
2056841;2
2056850;1
2056851;2
2056855;33
2056863;2
2056864;1
2056865;3
2056873;1
2057025;1
2057793;1
2057799;1
2057942;1
2058135;1
2058152;2
2058183;1
2058213;1
2058294;18
2058319;1
2058322;3
2058326;4
2058346;3
2058625;1
2058894;2
2058897;1
2059672;1
2059724;2
2059726;1
2059850;1
2059856;6
2059867;4
2060066;6
2060068;1
2060094;1
2060128;1
2060418;1
2060419;2
2060921;9
2065189;1
2065191;1
2065202;2
2065203;1
2065204;16
2065382;1
2066021;3
2066034;1
2066049;1
2066052;9
2066133;3
2067065;3
2067550;11
2067553;2
2067960;1
2068657;2
2069301;2
2069351;3
2069432;1
2069438;2
2070027;12
2070179;1
2070197;1
2070199;5
2070227;11
2070510;1
2070536;2
2070561;1
2070672;3
2070717;3
2070720;1
2070722;2
2070724;2
2070725;3
2070726;3
2070727;1
2070757;24
2072417;2
2072420;1
2072421;5
2072846;3
2073117;8
2073143;3
2073169;1
2077091;3
2077146;2
2077277;10
2078573;4
2078660;7
2079002;3
2079003;1
2079007;3
2079200;1
2079262;3
2079275;1
2079288;2
2079289;11
2079427;2
2079432;3
2079433;6
2079531;20
2079543;2
2079596;9
2080288;1
2080303;1
2080416;3
2080452;1
2080494;1
2080538;1
2080548;1
2080573;1
2080574;1
2080584;1
2080658;1
2080740;1
2080749;1
2080751;2
2080758;3
2080765;8
2080766;1
2080838;1
2081032;2
2081524;1
2081603;1
2081631;12
2081791;1
2081904;1
2081965;5
2082193;1
2082392;1
2082394;1
2082395;9
2082723;1
2082725;1
2082949;1
2086273;14
2086571;2
2086574;10
2086575;33
2086577;1
2086583;5
2086585;1
2093353;1
2093360;1
2093361;1
2093368;1
2093370;2
2093372;1
2093373;2
2093374;2
2093742;10
2093792;109
2093793;3
2093828;3
2093857;4
2094020;9
2094023;1
2094120;1
2094121;1
2094150;4
2094193;1
2094194;1
2094242;1
2094562;1
2099336;1
2099390;1
2099400;3
2099649;1
2099670;381
2099675;21
2100130;1
2100421;11107
2100740;2
2107688;1
2107999;1
2108114;1
2108116;25
2108360;1
2108365;4
2108467;4
2108523;2
2108543;2
2109334;1
2109373;4
2109558;6
2109645;2
2109913;3
2109914;1
2109915;1
2109933;1
2115847;19
2115968;7
2116516;18
2116657;2
2116700;2
2126319;5
2126335;2
2126338;2
2126340;2
2126342;2
2126548;1
2126721;8
2126735;1
2126741;2
2126983;3
2126985;1
2126993;1
2133752;2
2133759;1
2133766;1
2133943;3
2133944;9
2133950;3
2135430;1
2135462;1
2135588;1
2135623;4
2135624;1
2135627;1
2135633;6
2135638;29
2135694;5
2136177;2
2136182;37
2136183;5
2136799;1
2137478;1
2137546;1
2137745;5
2137878;9
2137880;5
2138083;3
2138164;1
2138210;7
2138297;1
2138298;225
2138299;201
2152761;1
2152891;1
2153357;5
2153358;3
2153359;3
2153364;1
2153365;3
2161677;1
2161814;1
2161820;3
2161872;1
2162665;1
2162846;5
2162893;2
2163009;5
2163011;2
2163172;1
2163629;8
2163633;1
2163634;4
2163635;3
2163881;13
2163899;29
2163959;1
2163963;21
2163965;3
2163978;7
2163982;1
2164099;5
2164130;11
2164132;17
2169409;3
2169410;1
2169414;2
2169526;1
2169529;13
2169530;3
2169532;5
2169536;17
2169598;1
2169621;9
2169622;6
2169624;13
2169643;43
2169662;2
2169663;3
2169689;1
2169868;7
2169883;2
2169963;14
2169978;2
2170122;1
2170413;30669
2170551;1
2170705;2
2170730;13
2170732;4
2171384;1
2171554;1
2171721;15
2171749;2
2171751;6
2172043;1
2172093;2
2172099;1
2172103;5
2172550;5
2173829;5
2173853;3
2175004;2
2175090;1
2175091;4
2175601;3
2175602;14
2175687;6
2175867;1
2178928;33
2182327;5
2182345;1
2182346;2
2182351;11
2182352;41
2182359;4
2182361;3
2182385;2
2182425;4
2182426;1
2182432;1
2182793;1
2182797;1
2183743;1
2183748;1
2183897;1
2183901;4
2183908;1
2184000;2
2184265;1
2184310;3
2184344;1
2184345;1
2184519;2
2184552;1
2184575;6
2184695;3
2184715;5
2185103;1
2185143;1
2201154;1
2201156;2
2201181;1
2201271;4
2201272;1
2201324;1
2201383;1
2201417;1
2201424;3
2202135;52
2202141;2
2202143;1
2202144;3781
2202151;1
2202153;2
2202197;1
2202203;1
2202339;3
2202418;1
2202559;11883
2202560;6
2202563;2450
2202564;14603
2202565;66
2202567;12862
2202568;1256
2202644;28971
2202649;3
2202654;1
2202734;1
2202823;1
2202954;5
2203419;1
2203716;1
2203724;2
2204302;2
2211106;1
2211133;15
2211139;2
2211142;2
2211212;1
2211374;7
2212402;3
2212469;4
2212480;6
2212563;31
2212651;1
2212847;1
2212991;1
2213016;8
2213226;3
2218524;4
2218525;3
2218612;2
2218613;1
2218628;6
2219058;1
2219103;493
2219134;4
2219136;2
2219161;3
2219214;2
2219224;1
2219558;3
2219695;1
2220073;11
2220095;1
2230876;5
2230877;3
2231053;1
2231055;1
2231112;29
2231113;1
2231114;1
2231116;13
2231351;2
2231362;1
2231643;8
2233533;2
2233614;13
2233774;2
2233776;1
2233851;3
2233853;1
2233868;1
2233873;5
2234000;1
2234035;1
2234036;6
2234092;1
2234093;1
2234106;7
2234116;1
2234130;2
2234133;1
2248759;2
2248762;1
2249302;1
2249426;1
2249467;1
2249742;1
2249811;1
2250085;2
2250119;5
2250254;3
2250255;17
2250257;2
2250258;3
2250272;1
2250274;1
2250277;54
2250291;1
2250298;1
2250313;5
2250314;16
2250594;1
2250708;1
2259171;1
2259340;1
2259592;1
2259594;1
2259657;1
2259672;1
2259674;1
2267235;55
2267264;32
2267560;1
2267607;12
2267655;4
2267699;1
2267885;1
2268024;1
2268026;1
2268028;1
2268143;1
2268192;15
2268202;2
2268204;1
2268405;1
2268578;1
2268587;25
2268588;2
2268989;2
2282142;6
